Linux 5.15.0-87-generic (gl6) 	01/31/2024 	_x86_64_	(32 CPU)

01:36:43 AM kbmemfree   kbavail kbmemused  %memused kbbuffers  kbcached  kbcommit   %commit  kbactive   kbinact   kbdirty  kbanonpg    kbslab  kbkstack   kbpgtbl  kbvmused
03:41:14 AM  51145396 388570960   2146516      0.54   4040916 323585952  97840844     24.26 147105108 181279964      5276    786544  13940360      8864     18876    330724
03:41:19 AM  51125892 388552664   2164704      0.55   4040916 323587156  97637900     24.21 147105240 181280440      4712    785316  13940472      8848     18960    330708
03:41:24 AM  51132744 388560368   2156972      0.55   4040916 323588008  98155352     24.34 147105244 181289568       568    794040  13940500      8848     19016    330676
03:41:29 AM  51173068 388601244   2116064      0.54   4040916 323588584  92313620     22.89 147105328 181247012      1328    751172  13940508      8848     18432    330660
03:41:34 AM  51154892 388584712   2131944      0.54   4040916 323590332  97641012     24.21 147105488 181284376      2740    786832  13941056      8848     18928    330692
03:41:39 AM  51140080 388571464   2144972      0.54   4040916 323591868  98047696     24.31 147105628 181285784      4168    787380  13941304      8848     18988    330692
03:41:44 AM  51127000 388558860   2157500      0.55   4040916 323592312  94413020     23.41 147105632 181267856        84    768556  13941412      8848     18552    330740
03:41:49 AM  51155100 388589516   2127112      0.54   4040916 323594848  93941980     23.30 147105748 181257808      1960    756016  13941164      8832     18432    330740
03:41:54 AM  51140704 388576192   2139716      0.54   4040916 323595948  95232608     23.62 147105832 181286884      2816    783552  13941856      8848     18648    330724
03:41:59 AM  51130392 388567300   2149224      0.54   4040916 323597328  97847704     24.26 147106052 181291920      4768    788116  13941280      8848     19000    330740
03:42:04 AM  51130756 388567860   2148996      0.54   4040916 323597524  97841812     24.26 147106080 181292872      4768    788556  13940948      8864     18996    330724
03:42:09 AM  51170156 388608836   2107768      0.53   4040916 323599100  97741444     24.24 147106172 181295584      1728    790020  13941200      8848     19000    330756
03:42:14 AM  51171612 388611344   2105164      0.53   4040916 323600144  94624016     23.47 147106256 181294244      2512    787276  13941304      8848     18732    330740
03:42:19 AM  51226140 388668184   2048864      0.52   4040916 323602400  91336772     22.65 147106400 181249280      3780    740468  13940820      8832     17992    330724
03:42:24 AM  51154672 388597120   2119620      0.54   4040916 323602800  97433212     24.16 147106532 181297284      4620    788540  13941132      8848     18968    330724
03:42:29 AM  51189780 388634044   2082676      0.53   4040916 323604600  94139876     23.35 147106612 181258756      4608    748076  13941168      8848     18508    330740
03:42:34 AM  51221500 388667368   2049416      0.52   4040916 323606188  87221664     21.63 147106712 181226536      3440    714304  13941120      8816     17684    330740
03:42:39 AM  51204392 388650900   2065744      0.52   4040916 323606836  97844632     24.26 147106868 181302544      4608    789856  13941252      8832     18984    330788
03:42:44 AM  51186236 388633872   2082680      0.53   4040916 323607928  97740764     24.24 147106896 181304180      5056    790468  13941380      8848     19260    330756
03:42:49 AM  51195108 388643440   2073648      0.53   4040916 323608624  95031184     23.57 147106984 181293760      4836    779500  13940844      8848     18864    330788
03:42:54 AM  51212932 388663952   2052820      0.52   4040916 323611316  93739024     23.25 147107144 181274048      4904    756724  13941156      8848     18412    330788
03:42:59 AM  51190284 388641908   2074936      0.53   4040916 323611884  97740864     24.24 147107280 181305684      4728    788220  13941120      8864     18972    330772
03:43:04 AM  51186268 388639116   2077280      0.53   4040916 323613092  97735636     24.24 147107392 181301352      4444    782968  13941584      8848     18924    330756
03:43:09 AM  51191832 388645584   2070772      0.52   4040916 323613952  97742340     24.24 147107428 181307320      4960    788092  13941668      8848     18952    330756
03:43:14 AM  51197672 388652808   2063116      0.52   4040916 323615364  94822396     23.51 147107512 181283568      4552    763112  13942072      8832     18388    330788
03:43:19 AM  51179132 388635460   2080224      0.53   4040916 323616556  97744156     24.24 147107648 181310212      4720    788628  13942312      8864     18944    330772
03:43:24 AM  51169836 388627520   2088476      0.53   4040916 323617880  97335720     24.14 147107708 181310392      5356    787812  13942032      8848     18944    330740
03:43:29 AM  51163316 388622220   2093956      0.53   4040916 323619104  97230788     24.11 147107820 181310848      5228    786872  13941848      8848     18948    330772
03:43:34 AM  51192820 388652832   2063460      0.52   4040916 323620212  91124896     22.60 147107896 181268744      4196    743696  13941732      8816     17900    330756
03:43:39 AM  51172456 388634236   2081556      0.53   4040916 323621976  91025588     22.57 147108008 181280188      4628    753988  13942236      8848     18044    330756
03:43:44 AM  51168752 388630932   2084728      0.53   4040916 323622360  95024988     23.56 147108144 181307544      4440    780628  13942384      8848     18824    330820
03:43:49 AM  51184796 388648040   2068012      0.52   4040916 323623408  94614376     23.46 147108220 181292656      4604    764764  13942008      8848     18560    330836
03:43:54 AM  51203796 388669704   2046408      0.52   4040916 323626068  90449732     22.43 147108304 181252024      4496    721684  13941952      8848     18388    330820
03:43:59 AM  51165280 388632424   2083844      0.53   4040916 323627308  93838600     23.27 147108448 181285112      5348    753456  13941792      8864     18920    330804
03:44:04 AM  51207512 388676128   2040564      0.52   4040916 323628856  94046880     23.32 147108556 181291560      4780    758560  13941292      8848     18444    330756
03:44:09 AM  51164184 388632920   2083732      0.53   4040916 323628904  97741820     24.24 147108640 181323912      5320    791168  13941404      8864     18992    330740
03:44:14 AM  51208972 388677784   2038228      0.52   4040916 323628980  94724608     23.49 147108696 181300696      4832    767868  13942044      8848     18824    330708
03:44:19 AM  51177136 388647464   2069188      0.52   4040916 323630460  97942856     24.29 147108780 181319932      4852    785628  13941440      8832     18684    330660
03:44:24 AM  51186664 388658464   2057744      0.52   4040916 323631928  97425712     24.16 147108952 181313988      4156    778424  13941888      8832     18720    330692
03:44:29 AM  51167376 388640652   2075784      0.53   4040916 323633408  97845024     24.26 147109056 181325740      4620    788740  13941656      8832     18932    330692
03:44:34 AM  51141964 388617720   2098804      0.53   4040916 323635856  97747868     24.24 147109124 181333708      6100    794360  13941600      8832     19084    330692
03:44:39 AM  51158536 388634504   2082276      0.53   4040916 323636056  97738484     24.24 147109248 181325216      4896    785664  13941356      8832     18992    330676
03:44:44 AM  51144572 388621320   2095216      0.53   4040916 323636856  97738300     24.24 147109328 181322972      4716    782804  13941580      8832     18932    330724
03:44:49 AM  51156248 388634740   2081992      0.53   4040916 323638524  93726896     23.24 147109412 181289880      4416    747996  13941460      8816     18272    330756
03:44:54 AM  51104084 388584212   2132996      0.54   4040916 323640128  94614064     23.46 147109500 181324872      5668    776008  13941016      8832     19012    330788
03:44:59 AM  51123492 388603812   2113596      0.54   4040916 323640320  94926300     23.54 147109620 181310996      4628    767568  13940816      8832     18576    330772
03:45:04 AM  51143476 388625700   2091692      0.53   4040916 323642192  93937248     23.30 147109716 181296648      5044    751484  13940864      8864     18420    330772
03:45:09 AM  51137948 388621004   2096540      0.53   4040916 323643028  97843684     24.26 147109840 181333860      4916    788028  13940708      8848     18972    330804
03:45:14 AM  51132460 388618768   2098516      0.53   4040916 323646288  97237904     24.11 147109904 181345360      7040    796368  13940960      8848     19112    330788
03:45:19 AM  51162696 388649540   2067288      0.52   4040916 323646816  93939480     23.30 147110064 181303492      4540    753944  13941424      8784     18740    330724
03:45:24 AM  51138136 388625212   2091748      0.53   4040916 323646980  94926152     23.54 147110180 181335704      4328    786252  13941360      8816     18916    330692
03:45:29 AM  51126848 388615220   2101632      0.53   4040916 323648284  97950292     24.29 147110236 181344688      5280    793980  13941460      8816     18984    330708
03:45:34 AM  51197916 388687136   2028820      0.51   4040916 323649128  90816424     22.52 147110292 181281964      4644    730616  13942360      8816     18216    330740
03:45:39 AM  51138640 388629468   2087188      0.53   4040916 323650712  97845260     24.26 147110432 181345012      5504    792180  13941684      8832     19004    330676
03:45:44 AM  51144512 388636928   2080564      0.53   4040916 323652316  97431836     24.16 147110592 181338176      4936    783772  13940832      8816     18956    330644
03:45:49 AM  51136936 388630464   2087208      0.53   4040916 323653372  97848312     24.27 147110708 181345248      4764    789828  13940708      8816     18936    330692
03:45:54 AM  51155096 388649260   2068496      0.52   4040916 323654004  97944756     24.29 147110732 181343728      4932    787688  13940628      8800     18884    330692
03:45:59 AM  51145528 388641272   2076528      0.53   4040916 323655588  97737680     24.24 147110840 181339988      5284    782504  13940580      8816     18892    330660
03:46:04 AM  51167040 388664632   2053128      0.52   4040916 323657340  95027556     23.57 147111020 181322080      4240    763016  13940716      8832     18424    330788
